datetime,price,tickersymbol,futurecontractcode
2024-01-02 11:15:16.047775,1132.30,VN30F2401,"(VN30F2401,2024-01-02,VN30F1M)"
2024-01-02 11:15:16.047775,1132.30,VN30F2401,"(VN30F2401,2024-01-03,VN30F1M)"
2024-01-02 11:15:18.077050,1132.60,VN30F2401,"(VN30F2401,2024-01-01,VN30F1M)"
2024-01-02 11:15:18.077050,1132.60,VN30F2401,"(VN30F2401,2024-01-02,VN30F1M)"
2024-01-02 11:15:18.077050,1132.60,VN30F2401,"(VN30F2401,2024-01-03,VN30F1M)"
2024-01-02 11:15:20.123923,1132.40,VN30F2401,"(VN30F2401,2024-01-01,VN30F1M)"
2024-01-02 11:15:20.123923,1132.40,VN30F2401,"(VN30F2401,2024-01-02,VN30F1M)"
2024-01-02 11:15:20.123923,1132.40,VN30F2401,"(VN30F2401,2024-01-03,VN30F1M)"
2024-01-02 11:15:22.155382,1132.60,VN30F2401,"(VN30F2401,2024-01-01,VN30F1M)"
2024-01-02 11:15:22.155382,1132.60,VN30F2401,"(VN30F2401,2024-01-02,VN30F1M)"
2024-01-02 11:15:22.155382,1132.60,VN30F2401,"(VN30F2401,2024-01-03,VN30F1M)"
2024-01-02 11:15:24.177568,1132.40,VN30F2401,"(VN30F2401,2024-01-01,VN30F1M)"
2024-01-02 11:15:24.177568,1132.40,VN30F2401,"(VN30F2401,2024-01-02,VN30F1M)"
2024-01-02 11:15:24.177568,1132.40,VN30F2401,"(VN30F2401,2024-01-03,VN30F1M)"
2024-01-02 11:15:26.424479,1132.20,VN30F2401,"(VN30F2401,2024-01-01,VN30F1M)"
2024-01-02 11:15:26.424479,1132.20,VN30F2401,"(VN30F2401,2024-01-02,VN30F1M)"
2024-01-02 11:15:26.424479,1132.20,VN30F2401,"(VN30F2401,2024-01-03,VN30F1M)"
2024-01-02 11:15:28.457285,1132.40,VN30F2401,"(VN30F2401,2024-01-01,VN30F1M)"
2024-01-02 11:15:28.457285,1132.40,VN30F2401,"(VN30F2401,2024-01-02,VN30F1M)"
2024-01-02 11:15:28.457285,1132.40,VN30F2401,"(VN30F2401,2024-01-03,VN30F1M)"
2024-01-02 11:15:34.545334,1132.50,VN30F2401,"(VN30F2401,2024-01-01,VN30F1M)"
2024-01-02 11:15:34.545334,1132.50,VN30F2401,"(VN30F2401,2024-01-02,VN30F1M)"
2024-01-02 11:15:34.545334,1132.50,VN30F2401,"(VN30F2401,2024-01-03,VN30F1M)"
2024-01-02 11:15:35.662413,1132.40,VN30F2401,"(VN30F2401,2024-01-01,VN30F1M)"
2024-01-02 11:15:35.662413,1132.40,VN30F2401,"(VN30F2401,2024-01-02,VN30F1M)"
2024-01-02 11:15:35.662413,1132.40,VN30F2401,"(VN30F2401,2024-01-03,VN30F1M)"
2024-01-02 11:15:37.617642,1132.30,VN30F2401,"(VN30F2401,2024-01-01,VN30F1M)"
2024-01-02 11:15:37.617642,1132.30,VN30F2401,"(VN30F2401,2024-01-02,VN30F1M)"
2024-01-02 11:15:37.617642,1132.30,VN30F2401,"(VN30F2401,2024-01-03,VN30F1M)"
2024-01-02 11:15:39.856171,1132.60,VN30F2401,"(VN30F2401,2024-01-01,VN30F1M)"
2024-01-02 11:15:39.856171,1132.60,VN30F2401,"(VN30F2401,2024-01-02,VN30F1M)"
2024-01-02 11:15:39.856171,1132.60,VN30F2401,"(VN30F2401,2024-01-03,VN30F1M)"
2024-01-02 11:15:41.896707,1132.00,VN30F2401,"(VN30F2401,2024-01-01,VN30F1M)"
2024-01-02 11:15:41.896707,1132.00,VN30F2401,"(VN30F2401,2024-01-02,VN30F1M)"
2024-01-02 11:15:41.896707,1132.00,VN30F2401,"(VN30F2401,2024-01-03,VN30F1M)"
2024-01-02 11:15:50.064709,1131.80,VN30F2401,"(VN30F2401,2024-01-01,VN30F1M)"
2024-01-02 11:15:50.064709,1131.80,VN30F2401,"(VN30F2401,2024-01-02,VN30F1M)"
2024-01-02 11:15:50.064709,1131.80,VN30F2401,"(VN30F2401,2024-01-03,VN30F1M)"
2024-01-02 11:15:52.093058,1131.70,VN30F2401,"(VN30F2401,2024-01-01,VN30F1M)"
2024-01-02 11:15:52.093058,1131.70,VN30F2401,"(VN30F2401,2024-01-02,VN30F1M)"
2024-01-02 11:15:52.093058,1131.70,VN30F2401,"(VN30F2401,2024-01-03,VN30F1M)"
2024-01-02 11:15:54.104024,1131.80,VN30F2401,"(VN30F2401,2024-01-01,VN30F1M)"
2024-01-02 11:15:54.104024,1131.80,VN30F2401,"(VN30F2401,2024-01-02,VN30F1M)"
2024-01-02 11:15:54.104024,1131.80,VN30F2401,"(VN30F2401,2024-01-03,VN30F1M)"
2024-01-02 11:15:56.187383,1131.50,VN30F2401,"(VN30F2401,2024-01-01,VN30F1M)"
2024-01-02 11:15:56.187383,1131.50,VN30F2401,"(VN30F2401,2024-01-02,VN30F1M)"
2024-01-02 11:15:56.187383,1131.50,VN30F2401,"(VN30F2401,2024-01-03,VN30F1M)"
2024-01-02 11:15:58.173486,1131.60,VN30F2401,"(VN30F2401,2024-01-01,VN30F1M)"
2024-01-02 11:15:58.173486,1131.60,VN30F2401,"(VN30F2401,2024-01-02,VN30F1M)"
2024-01-02 11:15:58.173486,1131.60,VN30F2401,"(VN30F2401,2024-01-03,VN30F1M)"
2024-01-02 11:16:00.224996,1131.40,VN30F2401,"(VN30F2401,2024-01-01,VN30F1M)"
2024-01-02 11:16:00.224996,1131.40,VN30F2401,"(VN30F2401,2024-01-02,VN30F1M)"
2024-01-02 11:16:00.224996,1131.40,VN30F2401,"(VN30F2401,2024-01-03,VN30F1M)"
2024-01-02 11:16:02.575186,1131.60,VN30F2401,"(VN30F2401,2024-01-01,VN30F1M)"
2024-01-02 11:16:02.575186,1131.60,VN30F2401,"(VN30F2401,2024-01-02,VN30F1M)"
2024-01-02 11:16:02.575186,1131.60,VN30F2401,"(VN30F2401,2024-01-03,VN30F1M)"
2024-01-02 11:16:05.247840,1131.40,VN30F2401,"(VN30F2401,2024-01-01,VN30F1M)"
2024-01-02 11:16:05.247840,1131.40,VN30F2401,"(VN30F2401,2024-01-02,VN30F1M)"
2024-01-02 11:16:05.247840,1131.40,VN30F2401,"(VN30F2401,2024-01-03,VN30F1M)"
2024-01-02 11:16:08.579238,1131.50,VN30F2401,"(VN30F2401,2024-01-01,VN30F1M)"
2024-01-02 11:16:08.579238,1131.50,VN30F2401,"(VN30F2401,2024-01-02,VN30F1M)"
2024-01-02 11:16:08.579238,1131.50,VN30F2401,"(VN30F2401,2024-01-03,VN30F1M)"
2024-01-02 11:16:10.619260,1131.60,VN30F2401,"(VN30F2401,2024-01-01,VN30F1M)"
2024-01-02 11:16:10.619260,1131.60,VN30F2401,"(VN30F2401,2024-01-02,VN30F1M)"
2024-01-02 11:16:10.619260,1131.60,VN30F2401,"(VN30F2401,2024-01-03,VN30F1M)"
2024-01-02 11:16:17.928539,1132.00,VN30F2401,"(VN30F2401,2024-01-01,VN30F1M)"
2024-01-02 11:16:17.928539,1132.00,VN30F2401,"(VN30F2401,2024-01-02,VN30F1M)"
2024-01-02 11:16:17.928539,1132.00,VN30F2401,"(VN30F2401,2024-01-03,VN30F1M)"
2024-01-02 11:16:22.002483,1132.40,VN30F2401,"(VN30F2401,2024-01-01,VN30F1M)"
2024-01-02 11:16:22.002483,1132.40,VN30F2401,"(VN30F2401,2024-01-02,VN30F1M)"
2024-01-02 11:16:22.002483,1132.40,VN30F2401,"(VN30F2401,2024-01-03,VN30F1M)"
2024-01-02 11:16:26.062596,1132.60,VN30F2401,"(VN30F2401,2024-01-01,VN30F1M)"
2024-01-02 11:16:26.062596,1132.60,VN30F2401,"(VN30F2401,2024-01-02,VN30F1M)"
2024-01-02 11:16:26.062596,1132.60,VN30F2401,"(VN30F2401,2024-01-03,VN30F1M)"
2024-01-02 11:16:30.183692,1132.30,VN30F2401,"(VN30F2401,2024-01-01,VN30F1M)"
2024-01-02 11:16:30.183692,1132.30,VN30F2401,"(VN30F2401,2024-01-02,VN30F1M)"
2024-01-02 11:16:30.183692,1132.30,VN30F2401,"(VN30F2401,2024-01-03,VN30F1M)"
2024-01-02 11:16:38.495240,1132.40,VN30F2401,"(VN30F2401,2024-01-01,VN30F1M)"
2024-01-02 11:16:38.495240,1132.40,VN30F2401,"(VN30F2401,2024-01-02,VN30F1M)"
2024-01-02 11:16:38.495240,1132.40,VN30F2401,"(VN30F2401,2024-01-03,VN30F1M)"
2024-01-02 11:16:42.756144,1132.30,VN30F2401,"(VN30F2401,2024-01-01,VN30F1M)"
2024-01-02 11:16:42.756144,1132.30,VN30F2401,"(VN30F2401,2024-01-02,VN30F1M)"
2024-01-02 11:16:42.756144,1132.30,VN30F2401,"(VN30F2401,2024-01-03,VN30F1M)"
2024-01-02 11:16:45.631653,1132.20,VN30F2401,"(VN30F2401,2024-01-01,VN30F1M)"
2024-01-02 11:16:45.631653,1132.20,VN30F2401,"(VN30F2401,2024-01-02,VN30F1M)"
2024-01-02 11:16:45.631653,1132.20,VN30F2401,"(VN30F2401,2024-01-03,VN30F1M)"
2024-01-02 11:16:47.838797,1132.10,VN30F2401,"(VN30F2401,2024-01-01,VN30F1M)"
2024-01-02 11:16:47.838797,1132.10,VN30F2401,"(VN30F2401,2024-01-02,VN30F1M)"
2024-01-02 11:16:47.838797,1132.10,VN30F2401,"(VN30F2401,2024-01-03,VN30F1M)"
2024-01-02 11:16:49.888577,1132.20,VN30F2401,"(VN30F2401,2024-01-01,VN30F1M)"
2024-01-02 11:16:49.888577,1132.20,VN30F2401,"(VN30F2401,2024-01-02,VN30F1M)"
2024-01-02 11:16:49.888577,1132.20,VN30F2401,"(VN30F2401,2024-01-03,VN30F1M)"
2024-01-02 11:16:51.928725,1132.10,VN30F2401,"(VN30F2401,2024-01-01,VN30F1M)"
2024-01-02 11:16:51.928725,1132.10,VN30F2401,"(VN30F2401,2024-01-02,VN30F1M)"
2024-01-02 11:16:51.928725,1132.10,VN30F2401,"(VN30F2401,2024-01-03,VN30F1M)"
2024-01-02 11:16:53.960054,1132.20,VN30F2401,"(VN30F2401,2024-01-01,VN30F1M)"
2024-01-02 11:16:53.960054,1132.20,VN30F2401,"(VN30F2401,2024-01-02,VN30F1M)"
2024-01-02 11:16:53.960054,1132.20,VN30F2401,"(VN30F2401,2024-01-03,VN30F1M)"
2024-01-02 11:16:58.014017,1132.10,VN30F2401,"(VN30F2401,2024-01-01,VN30F1M)"
2024-01-02 11:16:58.014017,1132.10,VN30F2401,"(VN30F2401,2024-01-02,VN30F1M)"
2024-01-02 11:16:58.014017,1132.10,VN30F2401,"(VN30F2401,2024-01-03,VN30F1M)"
2024-01-02 11:17:03.422877,1132.00,VN30F2401,"(VN30F2401,2024-01-01,VN30F1M)"
2024-01-02 11:17:03.422877,1132.00,VN30F2401,"(VN30F2401,2024-01-02,VN30F1M)"
2024-01-02 11:17:03.422877,1132.00,VN30F2401,"(VN30F2401,2024-01-03,VN30F1M)"
2024-01-02 11:17:04.452145,1131.80,VN30F2401,"(VN30F2401,2024-01-01,VN30F1M)"
2024-01-02 11:17:04.452145,1131.80,VN30F2401,"(VN30F2401,2024-01-02,VN30F1M)"
2024-01-02 11:17:04.452145,1131.80,VN30F2401,"(VN30F2401,2024-01-03,VN30F1M)"
2024-01-02 11:17:06.506865,1131.60,VN30F2401,"(VN30F2401,2024-01-01,VN30F1M)"
2024-01-02 11:17:06.506865,1131.60,VN30F2401,"(VN30F2401,2024-01-02,VN30F1M)"
2024-01-02 11:17:06.506865,1131.60,VN30F2401,"(VN30F2401,2024-01-03,VN30F1M)"
2024-01-02 11:17:10.586028,1131.50,VN30F2401,"(VN30F2401,2024-01-01,VN30F1M)"
2024-01-02 11:17:10.586028,1131.50,VN30F2401,"(VN30F2401,2024-01-02,VN30F1M)"
2024-01-02 11:17:10.586028,1131.50,VN30F2401,"(VN30F2401,2024-01-03,VN30F1M)"
2024-01-02 11:17:12.610622,1131.60,VN30F2401,"(VN30F2401,2024-01-01,VN30F1M)"
2024-01-02 11:17:12.610622,1131.60,VN30F2401,"(VN30F2401,2024-01-02,VN30F1M)"
2024-01-02 11:17:12.610622,1131.60,VN30F2401,"(VN30F2401,2024-01-03,VN30F1M)"
2024-01-02 11:17:14.641925,1131.70,VN30F2401,"(VN30F2401,2024-01-01,VN30F1M)"
2024-01-02 11:17:14.641925,1131.70,VN30F2401,"(VN30F2401,2024-01-02,VN30F1M)"
2024-01-02 11:17:14.641925,1131.70,VN30F2401,"(VN30F2401,2024-01-03,VN30F1M)"
2024-01-02 11:17:15.667050,1131.60,VN30F2401,"(VN30F2401,2024-01-01,VN30F1M)"
2024-01-02 11:17:15.667050,1131.60,VN30F2401,"(VN30F2401,2024-01-02,VN30F1M)"
2024-01-02 11:17:15.667050,1131.60,VN30F2401,"(VN30F2401,2024-01-03,VN30F1M)"
2024-01-02 11:17:21.964790,1131.70,VN30F2401,"(VN30F2401,2024-01-01,VN30F1M)"
2024-01-02 11:17:21.964790,1131.70,VN30F2401,"(VN30F2401,2024-01-02,VN30F1M)"
2024-01-02 11:17:21.964790,1131.70,VN30F2401,"(VN30F2401,2024-01-03,VN30F1M)"
2024-01-02 11:17:26.045885,1131.80,VN30F2401,"(VN30F2401,2024-01-01,VN30F1M)"
2024-01-02 11:17:26.045885,1131.80,VN30F2401,"(VN30F2401,2024-01-02,VN30F1M)"
2024-01-02 11:17:26.045885,1131.80,VN30F2401,"(VN30F2401,2024-01-03,VN30F1M)"
2024-01-02 11:17:30.109164,1131.90,VN30F2401,"(VN30F2401,2024-01-01,VN30F1M)"
2024-01-02 11:17:30.109164,1131.90,VN30F2401,"(VN30F2401,2024-01-02,VN30F1M)"
2024-01-02 11:17:30.109164,1131.90,VN30F2401,"(VN30F2401,2024-01-03,VN30F1M)"
2024-01-02 11:17:32.134956,1131.70,VN30F2401,"(VN30F2401,2024-01-01,VN30F1M)"
2024-01-02 11:17:32.134956,1131.70,VN30F2401,"(VN30F2401,2024-01-02,VN30F1M)"
2024-01-02 11:17:32.134956,1131.70,VN30F2401,"(VN30F2401,2024-01-03,VN30F1M)"
2024-01-02 11:17:34.166028,1132.10,VN30F2401,"(VN30F2401,2024-01-01,VN30F1M)"
2024-01-02 11:17:34.166028,1132.10,VN30F2401,"(VN30F2401,2024-01-02,VN30F1M)"
2024-01-02 11:17:34.166028,1132.10,VN30F2401,"(VN30F2401,2024-01-03,VN30F1M)"
2024-01-02 11:17:36.513209,1132.00,VN30F2401,"(VN30F2401,2024-01-01,VN30F1M)"
2024-01-02 11:17:36.513209,1132.00,VN30F2401,"(VN30F2401,2024-01-02,VN30F1M)"
2024-01-02 11:17:36.513209,1132.00,VN30F2401,"(VN30F2401,2024-01-03,VN30F1M)"
2024-01-02 11:17:42.534129,1131.90,VN30F2401,"(VN30F2401,2024-01-01,VN30F1M)"
2024-01-02 11:17:42.534129,1131.90,VN30F2401,"(VN30F2401,2024-01-02,VN30F1M)"
2024-01-02 11:17:42.534129,1131.90,VN30F2401,"(VN30F2401,2024-01-03,VN30F1M)"
2024-01-02 11:17:44.550017,1131.80,VN30F2401,"(VN30F2401,2024-01-01,VN30F1M)"
2024-01-02 11:17:44.550017,1131.80,VN30F2401,"(VN30F2401,2024-01-02,VN30F1M)"
2024-01-02 11:17:44.550017,1131.80,VN30F2401,"(VN30F2401,2024-01-03,VN30F1M)"
2024-01-02 11:17:45.573686,1131.90,VN30F2401,"(VN30F2401,2024-01-01,VN30F1M)"
2024-01-02 11:17:45.573686,1131.90,VN30F2401,"(VN30F2401,2024-01-02,VN30F1M)"
2024-01-02 11:17:45.573686,1131.90,VN30F2401,"(VN30F2401,2024-01-03,VN30F1M)"
2024-01-02 11:17:53.928050,1131.80,VN30F2401,"(VN30F2401,2024-01-01,VN30F1M)"
2024-01-02 11:17:53.928050,1131.80,VN30F2401,"(VN30F2401,2024-01-02,VN30F1M)"
2024-01-02 11:17:53.928050,1131.80,VN30F2401,"(VN30F2401,2024-01-03,VN30F1M)"
2024-01-02 11:17:55.966527,1131.70,VN30F2401,"(VN30F2401,2024-01-01,VN30F1M)"
2024-01-02 11:17:55.966527,1131.70,VN30F2401,"(VN30F2401,2024-01-02,VN30F1M)"
2024-01-02 11:17:55.966527,1131.70,VN30F2401,"(VN30F2401,2024-01-03,VN30F1M)"
2024-01-02 11:18:00.067517,1131.80,VN30F2401,"(VN30F2401,2024-01-01,VN30F1M)"
2024-01-02 11:18:00.067517,1131.80,VN30F2401,"(VN30F2401,2024-01-02,VN30F1M)"
2024-01-02 11:18:00.067517,1131.80,VN30F2401,"(VN30F2401,2024-01-03,VN30F1M)"
2024-01-02 11:18:03.092800,1131.70,VN30F2401,"(VN30F2401,2024-01-01,VN30F1M)"
2024-01-02 11:18:03.092800,1131.70,VN30F2401,"(VN30F2401,2024-01-02,VN30F1M)"
2024-01-02 11:18:03.092800,1131.70,VN30F2401,"(VN30F2401,2024-01-03,VN30F1M)"
2024-01-02 11:18:04.125429,1131.60,VN30F2401,"(VN30F2401,2024-01-01,VN30F1M)"
2024-01-02 11:18:04.125429,1131.60,VN30F2401,"(VN30F2401,2024-01-02,VN30F1M)"
2024-01-02 11:18:04.125429,1131.60,VN30F2401,"(VN30F2401,2024-01-03,VN30F1M)"
2024-01-02 11:18:06.360898,1131.70,VN30F2401,"(VN30F2401,2024-01-01,VN30F1M)"
2024-01-02 11:18:06.360898,1131.70,VN30F2401,"(VN30F2401,2024-01-02,VN30F1M)"
2024-01-02 11:18:06.360898,1131.70,VN30F2401,"(VN30F2401,2024-01-03,VN30F1M)"
2024-01-02 11:18:08.407434,1131.50,VN30F2401,"(VN30F2401,2024-01-01,VN30F1M)"
2024-01-02 11:18:08.407434,1131.50,VN30F2401,"(VN30F2401,2024-01-02,VN30F1M)"
2024-01-02 11:18:08.407434,1131.50,VN30F2401,"(VN30F2401,2024-01-03,VN30F1M)"
2024-01-02 11:18:10.452116,1131.60,VN30F2401,"(VN30F2401,2024-01-01,VN30F1M)"
2024-01-02 11:18:10.452116,1131.60,VN30F2401,"(VN30F2401,2024-01-02,VN30F1M)"
2024-01-02 11:18:10.452116,1131.60,VN30F2401,"(VN30F2401,2024-01-03,VN30F1M)"
2024-01-02 11:18:14.738922,1131.50,VN30F2401,"(VN30F2401,2024-01-01,VN30F1M)"
2024-01-02 11:18:14.738922,1131.50,VN30F2401,"(VN30F2401,2024-01-02,VN30F1M)"
2024-01-02 11:18:14.738922,1131.50,VN30F2401,"(VN30F2401,2024-01-03,VN30F1M)"
2024-01-02 11:18:15.751050,1131.80,VN30F2401,"(VN30F2401,2024-01-01,VN30F1M)"
2024-01-02 11:18:15.751050,1131.80,VN30F2401,"(VN30F2401,2024-01-02,VN30F1M)"
2024-01-02 11:18:15.751050,1131.80,VN30F2401,"(VN30F2401,2024-01-03,VN30F1M)"
2024-01-02 11:18:17.578357,1131.60,VN30F2401,"(VN30F2401,2024-01-01,VN30F1M)"
2024-01-02 11:18:17.578357,1131.60,VN30F2401,"(VN30F2401,2024-01-02,VN30F1M)"
2024-01-02 11:18:17.578357,1131.60,VN30F2401,"(VN30F2401,2024-01-03,VN30F1M)"
2024-01-02 11:18:21.642199,1132.00,VN30F2401,"(VN30F2401,2024-01-01,VN30F1M)"
2024-01-02 11:18:21.642199,1132.00,VN30F2401,"(VN30F2401,2024-01-02,VN30F1M)"
2024-01-02 11:18:21.642199,1132.00,VN30F2401,"(VN30F2401,2024-01-03,VN30F1M)"
2024-01-02 11:18:25.911698,1131.80,VN30F2401,"(VN30F2401,2024-01-01,VN30F1M)"
2024-01-02 11:18:25.911698,1131.80,VN30F2401,"(VN30F2401,2024-01-02,VN30F1M)"
2024-01-02 11:18:25.911698,1131.80,VN30F2401,"(VN30F2401,2024-01-03,VN30F1M)"
2024-01-02 11:18:29.991371,1132.10,VN30F2401,"(VN30F2401,2024-01-01,VN30F1M)"
2024-01-02 11:18:29.991371,1132.10,VN30F2401,"(VN30F2401,2024-01-02,VN30F1M)"
2024-01-02 11:18:29.991371,1132.10,VN30F2401,"(VN30F2401,2024-01-03,VN30F1M)"
2024-01-02 11:18:46.463255,1132.00,VN30F2401,"(VN30F2401,2024-01-01,VN30F1M)"
2024-01-02 11:18:46.463255,1132.00,VN30F2401,"(VN30F2401,2024-01-02,VN30F1M)"
2024-01-02 11:18:46.463255,1132.00,VN30F2401,"(VN30F2401,2024-01-03,VN30F1M)"
2024-01-02 11:18:48.701131,1132.20,VN30F2401,"(VN30F2401,2024-01-01,VN30F1M)"
2024-01-02 11:18:48.701131,1132.20,VN30F2401,"(VN30F2401,2024-01-02,VN30F1M)"
2024-01-02 11:18:48.701131,1132.20,VN30F2401,"(VN30F2401,2024-01-03,VN30F1M)"
2024-01-02 11:18:52.569803,1131.80,VN30F2401,"(VN30F2401,2024-01-01,VN30F1M)"
2024-01-02 11:18:52.569803,1131.80,VN30F2401,"(VN30F2401,2024-01-02,VN30F1M)"
2024-01-02 11:18:52.569803,1131.80,VN30F2401,"(VN30F2401,2024-01-03,VN30F1M)"
2024-01-02 11:18:55.822363,1131.70,VN30F2401,"(VN30F2401,2024-01-01,VN30F1M)"
2024-01-02 11:18:55.822363,1131.70,VN30F2401,"(VN30F2401,2024-01-02,VN30F1M)"
2024-01-02 11:18:55.822363,1131.70,VN30F2401,"(VN30F2401,2024-01-03,VN30F1M)"
2024-01-02 11:18:57.859282,1131.60,VN30F2401,"(VN30F2401,2024-01-01,VN30F1M)"
2024-01-02 11:18:57.859282,1131.60,VN30F2401,"(VN30F2401,2024-01-02,VN30F1M)"
2024-01-02 11:18:57.859282,1131.60,VN30F2401,"(VN30F2401,2024-01-03,VN30F1M)"
2024-01-02 11:18:59.934296,1131.80,VN30F2401,"(VN30F2401,2024-01-01,VN30F1M)"
2024-01-02 11:18:59.934296,1131.80,VN30F2401,"(VN30F2401,2024-01-02,VN30F1M)"
2024-01-02 11:18:59.934296,1131.80,VN30F2401,"(VN30F2401,2024-01-03,VN30F1M)"
2024-01-02 11:19:02.798500,1131.70,VN30F2401,"(VN30F2401,2024-01-01,VN30F1M)"
2024-01-02 11:19:02.798500,1131.70,VN30F2401,"(VN30F2401,2024-01-02,VN30F1M)"
2024-01-02 11:19:02.798500,1131.70,VN30F2401,"(VN30F2401,2024-01-03,VN30F1M)"
2024-01-02 11:19:04.203513,1131.60,VN30F2401,"(VN30F2401,2024-01-01,VN30F1M)"
2024-01-02 11:19:04.203513,1131.60,VN30F2401,"(VN30F2401,2024-01-02,VN30F1M)"
2024-01-02 11:19:04.203513,1131.60,VN30F2401,"(VN30F2401,2024-01-03,VN30F1M)"
2024-01-02 11:19:06.224758,1132.00,VN30F2401,"(VN30F2401,2024-01-01,VN30F1M)"
2024-01-02 11:19:06.224758,1132.00,VN30F2401,"(VN30F2401,2024-01-02,VN30F1M)"
2024-01-02 11:19:06.224758,1132.00,VN30F2401,"(VN30F2401,2024-01-03,VN30F1M)"
2024-01-02 11:19:08.254908,1131.70,VN30F2401,"(VN30F2401,2024-01-01,VN30F1M)"
2024-01-02 11:19:08.254908,1131.70,VN30F2401,"(VN30F2401,2024-01-02,VN30F1M)"
2024-01-02 11:19:08.254908,1131.70,VN30F2401,"(VN30F2401,2024-01-03,VN30F1M)"
2024-01-02 11:19:14.595705,1131.90,VN30F2401,"(VN30F2401,2024-01-01,VN30F1M)"
2024-01-02 11:19:14.595705,1131.90,VN30F2401,"(VN30F2401,2024-01-02,VN30F1M)"
2024-01-02 11:19:14.595705,1131.90,VN30F2401,"(VN30F2401,2024-01-03,VN30F1M)"
2024-01-02 11:19:16.621715,1131.80,VN30F2401,"(VN30F2401,2024-01-01,VN30F1M)"
2024-01-02 11:19:16.621715,1131.80,VN30F2401,"(VN30F2401,2024-01-02,VN30F1M)"
2024-01-02 11:19:16.621715,1131.80,VN30F2401,"(VN30F2401,2024-01-03,VN30F1M)"
2024-01-02 11:19:18.687800,1131.70,VN30F2401,"(VN30F2401,2024-01-01,VN30F1M)"
2024-01-02 11:19:18.687800,1131.70,VN30F2401,"(VN30F2401,2024-01-02,VN30F1M)"
2024-01-02 11:19:18.687800,1131.70,VN30F2401,"(VN30F2401,2024-01-03,VN30F1M)"
2024-01-02 11:19:19.709015,1132.00,VN30F2401,"(VN30F2401,2024-01-01,VN30F1M)"
2024-01-02 11:19:19.709015,1132.00,VN30F2401,"(VN30F2401,2024-01-02,VN30F1M)"
2024-01-02 11:19:19.709015,1132.00,VN30F2401,"(VN30F2401,2024-01-03,VN30F1M)"
2024-01-02 11:19:22.742234,1131.90,VN30F2401,"(VN30F2401,2024-01-01,VN30F1M)"
2024-01-02 11:19:22.742234,1131.90,VN30F2401,"(VN30F2401,2024-01-02,VN30F1M)"
2024-01-02 11:19:22.742234,1131.90,VN30F2401,"(VN30F2401,2024-01-03,VN30F1M)"
2024-01-02 11:19:23.952122,1132.00,VN30F2401,"(VN30F2401,2024-01-01,VN30F1M)"
2024-01-02 11:19:23.952122,1132.00,VN30F2401,"(VN30F2401,2024-01-02,VN30F1M)"
2024-01-02 11:19:23.952122,1132.00,VN30F2401,"(VN30F2401,2024-01-03,VN30F1M)"
2024-01-02 11:19:26.038926,1132.10,VN30F2401,"(VN30F2401,2024-01-01,VN30F1M)"
2024-01-02 11:19:26.038926,1132.10,VN30F2401,"(VN30F2401,2024-01-02,VN30F1M)"
2024-01-02 11:19:26.038926,1132.10,VN30F2401,"(VN30F2401,2024-01-03,VN30F1M)"
2024-01-02 11:19:28.015377,1132.00,VN30F2401,"(VN30F2401,2024-01-01,VN30F1M)"
2024-01-02 11:19:28.015377,1132.00,VN30F2401,"(VN30F2401,2024-01-02,VN30F1M)"
2024-01-02 11:19:28.015377,1132.00,VN30F2401,"(VN30F2401,2024-01-03,VN30F1M)"
2024-01-02 11:19:29.854236,1131.90,VN30F2401,"(VN30F2401,2024-01-01,VN30F1M)"
2024-01-02 11:19:29.854236,1131.90,VN30F2401,"(VN30F2401,2024-01-02,VN30F1M)"
2024-01-02 11:19:29.854236,1131.90,VN30F2401,"(VN30F2401,2024-01-03,VN30F1M)"
2024-01-02 11:19:32.101341,1131.80,VN30F2401,"(VN30F2401,2024-01-01,VN30F1M)"
2024-01-02 11:19:32.101341,1131.80,VN30F2401,"(VN30F2401,2024-01-02,VN30F1M)"
2024-01-02 11:19:32.101341,1131.80,VN30F2401,"(VN30F2401,2024-01-03,VN30F1M)"
2024-01-02 11:19:34.340456,1132.10,VN30F2401,"(VN30F2401,2024-01-01,VN30F1M)"
2024-01-02 11:19:34.340456,1132.10,VN30F2401,"(VN30F2401,2024-01-02,VN30F1M)"
2024-01-02 11:19:34.340456,1132.10,VN30F2401,"(VN30F2401,2024-01-03,VN30F1M)"
2024-01-02 11:19:36.369336,1132.00,VN30F2401,"(VN30F2401,2024-01-01,VN30F1M)"
2024-01-02 11:19:36.369336,1132.00,VN30F2401,"(VN30F2401,2024-01-02,VN30F1M)"
2024-01-02 11:19:36.369336,1132.00,VN30F2401,"(VN30F2401,2024-01-03,VN30F1M)"
2024-01-02 11:19:53.665190,1131.80,VN30F2401,"(VN30F2401,2024-01-01,VN30F1M)"
2024-01-02 11:19:53.665190,1131.80,VN30F2401,"(VN30F2401,2024-01-02,VN30F1M)"
2024-01-02 11:19:53.665190,1131.80,VN30F2401,"(VN30F2401,2024-01-03,VN30F1M)"
2024-01-02 11:19:55.710292,1132.00,VN30F2401,"(VN30F2401,2024-01-01,VN30F1M)"
2024-01-02 11:19:55.710292,1132.00,VN30F2401,"(VN30F2401,2024-01-02,VN30F1M)"
2024-01-02 11:19:55.710292,1132.00,VN30F2401,"(VN30F2401,2024-01-03,VN30F1M)"
